77.6408134
77.6408134
77.6408135
77.6408136
77.6408137
77.6408134
77.6408135
77.6408136
77.6408137
77.6408139
77.6408135
77.6408136
77.6408137
77.6408139
77.640814
77.6408135
77.6408136
77.6408137
77.6408139
77.640814
77.6408137
77.6408139
77.640814
77.6408141
77.6408142
77.640814
77.640814
77.640814
77.6408142
77.6408143
77.640814
77.640814
77.6408142
77.6408143
77.6408145
77.640814
77.6408142
77.6408143
77.6408145
77.6408147
77.6408133
77.640813
77.6408126
77.6408123
77.6408119
77.6408112
77.6408109
77.6408108
77.6408106
77.6408105
77.6408109
77.6408108
77.6408106
77.6408105
77.6408105
77.6407861
77.6407859
77.6407856
77.6407854
77.6407848
77.6407859
77.6407856
77.6407854
77.6407848
77.640784
77.6407856
77.6407854
77.6407848
77.640784
77.6407835
77.6407856
77.6407854
77.6407848
77.640784
77.6407835
77.6407854
77.6407848
77.640784
77.6407835
77.6407833
77.640784
77.6407835
77.6407833
77.6407829
77.6407827
77.640784
77.6407835
77.6407833
77.6407829
77.6407827
77.6407262
77.6407258
77.6407253
77.6407247
77.6407241
77.6407153
77.6407148
77.6407142
77.6407135
77.6407127
77.6407127
77.640712
77.6407113
77.6407106
77.6407099
